Product_ID,Customer_ID,Time_ID,Payments_ID,Shipments_ID,Campaigns_ID
P1052,C2095,T3214,PM4035,SH5041,CP6007
P1053,C2428,T3438,PM4032,SH5045,CP6001
P1083,C2369,T3427,PM4020,SH5047,CP6013
P1024,C2226,T3728,PM4033,SH5026,CP6006
P1066,C2192,T3395,PM4035,SH5007,CP6002
P1061,C2302,T3208,PM4016,SH5032,CP6019
P1054,C2313,T3500,PM4009,SH5011,CP6005
P1045,C2492,T3462,PM4022,SH5034,CP6013
P1023,C2388,T3585,PM4043,SH5033,CP6011
P1097,C2376,T3226,PM4001,SH5015,CP6017
P1045,C2460,T3374,PM4034,SH5035,CP6011
P1021,C2117,T3499,PM4013,SH5001,CP6006
P1010,C2004,T3092,PM4046,SH5011,CP6004
P1047,C2443,T3459,PM4044,SH5026,CP6011
P1007,C2351,T3576,PM4040,SH5016,CP6008
P1038,C2242,T3320,PM4001,SH5019,CP6010
P1034,C2020,T3009,PM4018,SH5020,CP6003
P1048,C2151,T3302,PM4015,SH5029,CP6013
P1045,C2127,T3321,PM4042,SH5041,CP6011
P1037,C2123,T3455,PM4043,SH5019,CP6017
P1007,C2145,T3277,PM4024,SH5007,CP6006
P1053,C2276,T3597,PM4000,SH5017,CP6000
P1036,C2309,T3537,PM4001,SH5017,CP6012
P1090,C2393,T3729,PM4047,SH5017,CP6015
P1091,C2151,T3392,PM4026,SH5001,CP6004
P1039,C2359,T3094,PM4001,SH5011,CP6018
P1033,C2110,T3106,PM4029,SH5031,CP6008
P1095,C2468,T3389,PM4009,SH5041,CP6008
P1078,C2472,T3525,PM4018,SH5007,CP6011
P1016,C2115,T3672,PM4041,SH5009,CP6017
P1032,C2187,T3070,PM4015,SH5010,CP6009
P1046,C2056,T3663,PM4012,SH5013,CP6016
P1051,C2250,T3586,PM4047,SH5025,CP6018
P1079,C2383,T3375,PM4049,SH5046,CP6010
P1092,C2406,T3726,PM4007,SH5029,CP6015
P1008,C2149,T3367,PM4049,SH5041,CP6007
P1032,C2451,T3050,PM4030,SH5003,CP6014
P1059,C2161,T3142,PM4044,SH5038,CP6010
P1092,C2119,T3418,PM4024,SH5010,CP6006
P1076,C2069,T3547,PM4038,SH5023,CP6001
P1020,C2411,T3499,PM4020,SH5021,CP6018
P1057,C2350,T3166,PM4049,SH5002,CP6008
P1084,C2098,T3259,PM4037,SH5036,CP6017
P1068,C2166,T3191,PM4040,SH5001,CP6012
P1009,C2297,T3201,PM4028,SH5011,CP6000
P1005,C2150,T3184,PM4005,SH5020,CP6018
P1012,C2325,T3157,PM4017,SH5004,CP6012
P1064,C2463,T3621,PM4048,SH5006,CP6013
P1019,C2001,T3098,PM4043,SH5003,CP6016
P1056,C2151,T3240,PM4034,SH5042,CP6019
P1045,C2400,T3490,PM4026,SH5040,CP6000
P1007,C2364,T3201,PM4004,SH5035,CP6004
P1009,C2064,T3633,PM4006,SH5021,CP6019
P1072,C2325,T3508,PM4009,SH5028,CP6013
P1066,C2068,T3628,PM4009,SH5008,CP6017
P1010,C2120,T3095,PM4027,SH5025,CP6012
P1011,C2108,T3489,PM4035,SH5011,CP6011
P1009,C2315,T3578,PM4009,SH5047,CP6014
P1024,C2246,T3217,PM4049,SH5000,CP6003
P1048,C2433,T3526,PM4034,SH5007,CP6008
P1048,C2092,T3272,PM4034,SH5032,CP6002
P1088,C2267,T3218,PM4036,SH5003,CP6010
P1010,C2102,T3658,PM4047,SH5013,CP6014
P1061,C2430,T3331,PM4019,SH5028,CP6015
P1035,C2450,T3452,PM4012,SH5013,CP6006
P1038,C2111,T3151,PM4010,SH5008,CP6006
P1052,C2320,T3346,PM4044,SH5008,CP6008
P1089,C2410,T3413,PM4018,SH5025,CP6016
P1077,C2303,T3526,PM4027,SH5048,CP6012
P1055,C2343,T3430,PM4037,SH5046,CP6008
P1000,C2061,T3378,PM4044,SH5041,CP6008
P1055,C2299,T3427,PM4003,SH5016,CP6019
P1003,C2402,T3083,PM4036,SH5040,CP6011
P1029,C2442,T3191,PM4018,SH5003,CP6018
P1011,C2135,T3040,PM4036,SH5045,CP6014
P1034,C2054,T3308,PM4013,SH5002,CP6017
P1076,C2107,T3377,PM4030,SH5028,CP6007
P1051,C2302,T3135,PM4027,SH5024,CP6005
P1030,C2257,T3105,PM4035,SH5020,CP6005
P1086,C2252,T3518,PM4043,SH5011,CP6002
P1067,C2221,T3541,PM4037,SH5000,CP6002
P1051,C2477,T3125,PM4018,SH5000,CP6001
P1079,C2368,T3356,PM4041,SH5044,CP6004
P1006,C2166,T3399,PM4000,SH5045,CP6019
P1021,C2428,T3078,PM4022,SH5047,CP6011
P1092,C2159,T3388,PM4027,SH5006,CP6005
P1074,C2448,T3578,PM4047,SH5009,CP6015
P1055,C2165,T3534,PM4003,SH5014,CP6004
P1096,C2204,T3700,PM4040,SH5039,CP6005
P1057,C2266,T3073,PM4017,SH5010,CP6003
P1092,C2137,T3004,PM4048,SH5045,CP6013
P1063,C2367,T3462,PM4046,SH5044,CP6002
P1011,C2442,T3081,PM4038,SH5022,CP6016
P1006,C2345,T3536,PM4024,SH5012,CP6004
P1054,C2247,T3404,PM4017,SH5026,CP6005
P1061,C2054,T3513,PM4005,SH5040,CP6019
P1089,C2403,T3277,PM4018,SH5016,CP6003
P1072,C2208,T3223,PM4011,SH5049,CP6012
P1097,C2016,T3583,PM4024,SH5012,CP6007
P1076,C2067,T3067,PM4034,SH5011,CP6010
P1054,C2132,T3319,PM4000,SH5028,CP6018
P1035,C2187,T3605,PM4004,SH5020,CP6004
P1088,C2406,T3018,PM4000,SH5019,CP6004
P1023,C2429,T3639,PM4007,SH5019,CP6002
P1043,C2307,T3342,PM4038,SH5030,CP6001
P1016,C2137,T3593,PM4046,SH5007,CP6002
P1001,C2173,T3342,PM4042,SH5023,CP6014
P1012,C2411,T3096,PM4017,SH5010,CP6006
P1030,C2096,T3051,PM4045,SH5038,CP6002
P1092,C2170,T3174,PM4008,SH5032,CP6014
P1027,C2153,T3337,PM4004,SH5041,CP6010
P1059,C2182,T3693,PM4003,SH5014,CP6015
P1026,C2241,T3352,PM4043,SH5003,CP6012
P1014,C2303,T3390,PM4028,SH5000,CP6001
P1094,C2284,T3114,PM4000,SH5031,CP6019
P1078,C2026,T3347,PM4029,SH5010,CP6011
P1032,C2401,T3000,PM4044,SH5029,CP6006
P1019,C2359,T3062,PM4000,SH5036,CP6000
P1041,C2059,T3225,PM4002,SH5018,CP6013
P1011,C2201,T3422,PM4021,SH5035,CP6009
P1072,C2249,T3018,PM4007,SH5033,CP6002
P1022,C2361,T3030,PM4017,SH5006,CP6010
P1071,C2068,T3632,PM4024,SH5044,CP6019
P1095,C2457,T3023,PM4047,SH5019,CP6014
P1013,C2369,T3210,PM4019,SH5011,CP6005
P1090,C2020,T3160,PM4030,SH5031,CP6017
P1024,C2151,T3254,PM4029,SH5001,CP6012
P1076,C2101,T3570,PM4015,SH5021,CP6014
P1084,C2386,T3113,PM4001,SH5040,CP6002
P1030,C2487,T3503,PM4016,SH5047,CP6014
P1053,C2094,T3671,PM4009,SH5039,CP6000
P1004,C2445,T3219,PM4006,SH5023,CP6009
P1012,C2360,T3356,PM4041,SH5049,CP6017
P1027,C2228,T3168,PM4008,SH5030,CP6007
P1042,C2124,T3523,PM4016,SH5003,CP6011
P1088,C2257,T3241,PM4008,SH5023,CP6004
P1098,C2321,T3374,PM4008,SH5042,CP6000
P1046,C2486,T3138,PM4036,SH5016,CP6007
P1070,C2368,T3096,PM4023,SH5039,CP6004
P1037,C2425,T3146,PM4038,SH5018,CP6016
P1095,C2235,T3181,PM4010,SH5039,CP6014
P1066,C2161,T3056,PM4007,SH5037,CP6003
P1061,C2041,T3041,PM4024,SH5033,CP6012
P1038,C2275,T3710,PM4045,SH5046,CP6016
P1036,C2352,T3542,PM4001,SH5032,CP6012
P1085,C2067,T3691,PM4009,SH5005,CP6001
P1007,C2172,T3001,PM4023,SH5035,CP6003
P1080,C2491,T3287,PM4047,SH5012,CP6001
P1051,C2330,T3137,PM4015,SH5046,CP6011
P1090,C2124,T3616,PM4018,SH5008,CP6018
P1032,C2169,T3511,PM4030,SH5034,CP6017
P1080,C2046,T3729,PM4010,SH5033,CP6009
P1041,C2260,T3221,PM4005,SH5015,CP6004
P1075,C2216,T3330,PM4005,SH5017,CP6010
P1026,C2304,T3616,PM4031,SH5017,CP6000
P1007,C2123,T3403,PM4038,SH5037,CP6002
P1022,C2292,T3507,PM4047,SH5049,CP6016
P1063,C2161,T3126,PM4012,SH5042,CP6014
P1092,C2200,T3264,PM4002,SH5031,CP6013
P1019,C2453,T3711,PM4040,SH5006,CP6014
P1015,C2401,T3014,PM4034,SH5022,CP6015
P1016,C2461,T3225,PM4037,SH5022,CP6003
P1079,C2274,T3104,PM4016,SH5045,CP6018
P1018,C2205,T3492,PM4002,SH5017,CP6007
P1007,C2039,T3318,PM4033,SH5006,CP6005
P1037,C2272,T3218,PM4011,SH5041,CP6015
P1037,C2187,T3276,PM4023,SH5039,CP6002
P1052,C2354,T3340,PM4005,SH5023,CP6007
P1092,C2092,T3451,PM4041,SH5013,CP6004
P1099,C2041,T3368,PM4010,SH5049,CP6004
P1089,C2464,T3473,PM4047,SH5004,CP6011
P1030,C2378,T3189,PM4026,SH5045,CP6000
P1043,C2106,T3418,PM4047,SH5021,CP6006
P1059,C2327,T3709,PM4023,SH5021,CP6010
P1075,C2064,T3494,PM4017,SH5009,CP6009
P1016,C2364,T3038,PM4026,SH5025,CP6002
P1078,C2308,T3161,PM4040,SH5014,CP6007
P1072,C2483,T3120,PM4020,SH5037,CP6000
P1038,C2134,T3398,PM4033,SH5040,CP6007
P1041,C2493,T3261,PM4032,SH5041,CP6019
P1047,C2388,T3727,PM4047,SH5048,CP6010
P1011,C2023,T3560,PM4017,SH5000,CP6006
P1095,C2027,T3603,PM4002,SH5013,CP6015
P1088,C2061,T3128,PM4023,SH5035,CP6006
P1017,C2490,T3539,PM4000,SH5030,CP6012
P1078,C2272,T3355,PM4005,SH5027,CP6009
P1095,C2228,T3659,PM4018,SH5033,CP6016
P1005,C2019,T3431,PM4021,SH5034,CP6002
P1042,C2002,T3064,PM4042,SH5038,CP6006
P1034,C2420,T3217,PM4007,SH5022,CP6010
P1097,C2217,T3562,PM4004,SH5045,CP6012
P1053,C2398,T3426,PM4008,SH5043,CP6004
P1061,C2306,T3073,PM4046,SH5018,CP6018
P1068,C2431,T3459,PM4020,SH5017,CP6014
P1081,C2135,T3424,PM4027,SH5014,CP6000
P1015,C2396,T3710,PM4045,SH5000,CP6004
P1007,C2431,T3191,PM4003,SH5024,CP6012
P1088,C2002,T3188,PM4023,SH5025,CP6009
P1095,C2192,T3011,PM4007,SH5034,CP6004
P1089,C2072,T3238,PM4016,SH5014,CP6000
P1085,C2414,T3592,PM4033,SH5003,CP6009
P1030,C2360,T3452,PM4019,SH5014,CP6017
P1009,C2117,T3382,PM4015,SH5041,CP6007
P1055,C2153,T3047,PM4009,SH5037,CP6019
P1075,C2208,T3316,PM4033,SH5044,CP6002
P1091,C2439,T3208,PM4042,SH5038,CP6018
P1069,C2033,T3546,PM4009,SH5000,CP6018
P1019,C2136,T3118,PM4029,SH5021,CP6001
P1004,C2317,T3576,PM4029,SH5010,CP6016
P1022,C2119,T3314,PM4024,SH5045,CP6015
P1008,C2114,T3035,PM4045,SH5037,CP6009
P1057,C2012,T3462,PM4042,SH5036,CP6015
P1058,C2068,T3553,PM4040,SH5025,CP6004
P1092,C2424,T3580,PM4006,SH5026,CP6019
P1079,C2332,T3402,PM4046,SH5012,CP6002
P1053,C2256,T3106,PM4019,SH5006,CP6002
P1045,C2088,T3038,PM4016,SH5007,CP6001
P1021,C2046,T3580,PM4002,SH5045,CP6003
P1063,C2259,T3179,PM4046,SH5022,CP6017
P1007,C2227,T3011,PM4045,SH5025,CP6001
P1019,C2446,T3338,PM4039,SH5043,CP6005
P1050,C2179,T3715,PM4035,SH5026,CP6002
P1077,C2009,T3547,PM4025,SH5008,CP6002
P1038,C2283,T3125,PM4009,SH5045,CP6001
P1036,C2376,T3062,PM4033,SH5037,CP6002
P1049,C2125,T3081,PM4013,SH5046,CP6016
P1033,C2133,T3298,PM4007,SH5012,CP6013
P1074,C2154,T3033,PM4026,SH5006,CP6006
P1032,C2247,T3608,PM4009,SH5010,CP6005
P1030,C2139,T3048,PM4049,SH5009,CP6007
P1053,C2317,T3657,PM4014,SH5032,CP6018
P1043,C2435,T3636,PM4036,SH5038,CP6018
P1033,C2175,T3700,PM4021,SH5049,CP6011
P1070,C2322,T3056,PM4044,SH5002,CP6004
P1061,C2173,T3108,PM4049,SH5040,CP6004
P1022,C2480,T3516,PM4030,SH5028,CP6013
P1045,C2073,T3023,PM4001,SH5036,CP6016
P1055,C2350,T3220,PM4044,SH5044,CP6015
P1006,C2142,T3314,PM4030,SH5015,CP6003
P1088,C2454,T3293,PM4013,SH5015,CP6007
P1060,C2291,T3009,PM4009,SH5043,CP6002
P1002,C2397,T3676,PM4029,SH5049,CP6004
P1037,C2111,T3480,PM4035,SH5042,CP6006
P1083,C2205,T3726,PM4046,SH5048,CP6017
P1033,C2130,T3637,PM4039,SH5006,CP6007
P1043,C2368,T3266,PM4014,SH5014,CP6010
P1029,C2109,T3087,PM4013,SH5037,CP6013
P1016,C2369,T3454,PM4030,SH5005,CP6017
P1058,C2066,T3625,PM4028,SH5017,CP6012
P1009,C2381,T3532,PM4026,SH5018,CP6005
P1098,C2085,T3147,PM4020,SH5001,CP6012
P1083,C2274,T3728,PM4008,SH5002,CP6000
P1017,C2226,T3430,PM4019,SH5045,CP6010
P1044,C2459,T3241,PM4034,SH5024,CP6006
P1090,C2437,T3701,PM4014,SH5035,CP6009
P1058,C2324,T3065,PM4023,SH5048,CP6001
P1061,C2009,T3377,PM4048,SH5027,CP6015
P1058,C2488,T3387,PM4015,SH5037,CP6004
P1048,C2416,T3208,PM4035,SH5027,CP6015
P1099,C2396,T3414,PM4010,SH5031,CP6015
P1062,C2383,T3015,PM4007,SH5040,CP6014
P1086,C2354,T3296,PM4002,SH5035,CP6008
P1031,C2434,T3219,PM4018,SH5038,CP6000
P1009,C2287,T3366,PM4045,SH5035,CP6008
P1010,C2458,T3228,PM4040,SH5042,CP6010
P1069,C2111,T3630,PM4002,SH5022,CP6004
P1061,C2485,T3439,PM4035,SH5001,CP6005
P1046,C2023,T3689,PM4024,SH5009,CP6007
P1033,C2290,T3531,PM4035,SH5005,CP6014
P1099,C2338,T3449,PM4010,SH5007,CP6015
P1016,C2325,T3035,PM4015,SH5014,CP6017
P1053,C2167,T3421,PM4016,SH5044,CP6011
P1075,C2437,T3619,PM4041,SH5028,CP6003
P1084,C2108,T3188,PM4023,SH5027,CP6015
P1039,C2427,T3177,PM4016,SH5021,CP6010
P1018,C2189,T3607,PM4047,SH5033,CP6006
P1066,C2489,T3314,PM4019,SH5019,CP6014
P1081,C2354,T3019,PM4021,SH5032,CP6016
P1052,C2195,T3675,PM4005,SH5014,CP6014
P1063,C2032,T3381,PM4006,SH5006,CP6009
P1082,C2204,T3608,PM4013,SH5023,CP6003
P1046,C2311,T3142,PM4010,SH5025,CP6016
P1005,C2419,T3061,PM4011,SH5049,CP6003
P1015,C2181,T3241,PM4045,SH5009,CP6010
P1071,C2490,T3237,PM4004,SH5014,CP6003
P1017,C2146,T3130,PM4004,SH5036,CP6011
P1051,C2426,T3604,PM4019,SH5023,CP6009
P1047,C2267,T3602,PM4014,SH5010,CP6013
P1042,C2010,T3644,PM4025,SH5039,CP6017
P1038,C2069,T3122,PM4032,SH5020,CP6005
P1048,C2255,T3439,PM4029,SH5039,CP6004
P1011,C2395,T3341,PM4023,SH5037,CP6001
P1009,C2218,T3418,PM4022,SH5014,CP6012
P1070,C2296,T3629,PM4008,SH5014,CP6013
P1054,C2408,T3454,PM4002,SH5036,CP6002
P1000,C2361,T3197,PM4035,SH5044,CP6010
P1048,C2258,T3281,PM4047,SH5013,CP6003
P1035,C2002,T3000,PM4006,SH5042,CP6012
P1020,C2083,T3722,PM4021,SH5020,CP6007
P1036,C2155,T3331,PM4013,SH5043,CP6007
P1023,C2150,T3211,PM4047,SH5019,CP6012
P1054,C2175,T3086,PM4028,SH5032,CP6009
P1024,C2194,T3664,PM4049,SH5002,CP6012
P1006,C2425,T3698,PM4015,SH5039,CP6012
P1080,C2471,T3060,PM4047,SH5022,CP6016
P1092,C2106,T3094,PM4033,SH5043,CP6005
P1093,C2423,T3552,PM4009,SH5046,CP6001
P1070,C2133,T3146,PM4006,SH5022,CP6016
P1096,C2275,T3245,PM4024,SH5026,CP6011
P1070,C2394,T3643,PM4026,SH5034,CP6005
P1023,C2351,T3296,PM4014,SH5024,CP6004
P1010,C2379,T3122,PM4031,SH5031,CP6004
P1072,C2154,T3654,PM4027,SH5021,CP6008
P1011,C2276,T3693,PM4008,SH5007,CP6002
P1034,C2235,T3703,PM4006,SH5037,CP6019
P1062,C2239,T3455,PM4015,SH5017,CP6004
P1067,C2369,T3398,PM4025,SH5027,CP6006
P1099,C2012,T3718,PM4034,SH5027,CP6011
P1091,C2341,T3230,PM4016,SH5010,CP6006
P1056,C2034,T3533,PM4022,SH5011,CP6009
P1012,C2046,T3401,PM4007,SH5001,CP6007
P1022,C2213,T3591,PM4001,SH5036,CP6016
P1082,C2411,T3129,PM4030,SH5003,CP6004
P1038,C2404,T3291,PM4031,SH5040,CP6014
P1087,C2493,T3275,PM4028,SH5044,CP6008
P1079,C2145,T3375,PM4002,SH5044,CP6010
P1096,C2158,T3054,PM4007,SH5046,CP6012
P1011,C2443,T3577,PM4001,SH5033,CP6017
P1033,C2124,T3025,PM4030,SH5022,CP6016
P1070,C2109,T3440,PM4048,SH5012,CP6008
P1074,C2036,T3196,PM4036,SH5006,CP6009
P1030,C2276,T3641,PM4019,SH5031,CP6004
P1092,C2013,T3242,PM4028,SH5022,CP6010
P1061,C2472,T3723,PM4016,SH5048,CP6014
P1012,C2346,T3189,PM4009,SH5007,CP6001
P1030,C2231,T3567,PM4040,SH5049,CP6019
P1001,C2315,T3566,PM4021,SH5046,CP6013
P1014,C2123,T3275,PM4005,SH5046,CP6004
P1056,C2278,T3408,PM4042,SH5036,CP6005
P1074,C2478,T3339,PM4033,SH5033,CP6014
P1033,C2110,T3152,PM4030,SH5047,CP6003
P1067,C2123,T3564,PM4011,SH5028,CP6009
P1074,C2412,T3397,PM4011,SH5036,CP6018
P1028,C2430,T3443,PM4015,SH5022,CP6008
P1065,C2029,T3622,PM4024,SH5037,CP6009
P1015,C2114,T3426,PM4021,SH5028,CP6003
P1038,C2089,T3486,PM4026,SH5043,CP6003
P1076,C2211,T3203,PM4023,SH5004,CP6005
P1036,C2037,T3111,PM4011,SH5039,CP6007
P1080,C2082,T3324,PM4017,SH5010,CP6015
P1020,C2026,T3257,PM4044,SH5013,CP6007
P1043,C2216,T3527,PM4046,SH5048,CP6015
P1018,C2359,T3349,PM4015,SH5041,CP6005
P1070,C2485,T3677,PM4003,SH5001,CP6016
P1007,C2371,T3434,PM4011,SH5034,CP6000
P1076,C2214,T3425,PM4048,SH5044,CP6018
P1065,C2220,T3279,PM4032,SH5048,CP6017
P1040,C2014,T3370,PM4021,SH5034,CP6016
P1074,C2442,T3669,PM4017,SH5041,CP6016
P1087,C2258,T3248,PM4047,SH5027,CP6011
P1069,C2265,T3180,PM4032,SH5007,CP6011
P1060,C2462,T3702,PM4026,SH5031,CP6005
P1025,C2119,T3650,PM4041,SH5003,CP6006
P1070,C2463,T3077,PM4018,SH5044,CP6007
P1082,C2400,T3335,PM4047,SH5006,CP6002
P1069,C2127,T3049,PM4013,SH5038,CP6016
P1028,C2210,T3084,PM4024,SH5047,CP6007
P1065,C2010,T3694,PM4033,SH5026,CP6010
P1018,C2175,T3694,PM4023,SH5036,CP6019
P1067,C2132,T3003,PM4037,SH5016,CP6017
P1057,C2324,T3316,PM4022,SH5009,CP6015
P1069,C2319,T3110,PM4004,SH5003,CP6012
P1056,C2013,T3333,PM4043,SH5022,CP6008
P1036,C2049,T3132,PM4035,SH5013,CP6018
P1060,C2409,T3611,PM4023,SH5004,CP6006
P1091,C2071,T3683,PM4035,SH5001,CP6016
P1029,C2068,T3118,PM4004,SH5045,CP6007
P1070,C2390,T3349,PM4038,SH5023,CP6007
P1072,C2382,T3686,PM4005,SH5017,CP6002
P1024,C2015,T3541,PM4044,SH5026,CP6015
P1096,C2438,T3054,PM4035,SH5023,CP6011
P1064,C2333,T3360,PM4044,SH5028,CP6014
P1005,C2356,T3707,PM4003,SH5010,CP6003
P1017,C2055,T3452,PM4009,SH5047,CP6006
P1009,C2104,T3552,PM4000,SH5017,CP6010
P1091,C2131,T3684,PM4020,SH5047,CP6004
P1010,C2483,T3329,PM4039,SH5003,CP6012
P1096,C2047,T3218,PM4038,SH5032,CP6010
P1064,C2247,T3207,PM4036,SH5013,CP6004
P1076,C2272,T3669,PM4002,SH5043,CP6007
P1083,C2110,T3084,PM4046,SH5041,CP6016
P1064,C2419,T3684,PM4030,SH5031,CP6010
P1051,C2325,T3244,PM4026,SH5003,CP6018
P1066,C2335,T3684,PM4016,SH5019,CP6017
P1081,C2348,T3334,PM4022,SH5020,CP6009
P1077,C2483,T3211,PM4012,SH5002,CP6004
P1030,C2037,T3595,PM4046,SH5024,CP6000
P1090,C2356,T3684,PM4026,SH5003,CP6016
P1016,C2239,T3182,PM4019,SH5046,CP6016
P1054,C2317,T3132,PM4045,SH5010,CP6000
P1092,C2120,T3349,PM4012,SH5015,CP6000
P1035,C2047,T3281,PM4043,SH5035,CP6008
P1025,C2009,T3292,PM4023,SH5005,CP6003
P1052,C2232,T3268,PM4040,SH5030,CP6008
P1016,C2035,T3196,PM4002,SH5039,CP6013
P1085,C2412,T3536,PM4042,SH5012,CP6014
P1024,C2461,T3652,PM4009,SH5022,CP6015
P1001,C2003,T3019,PM4000,SH5003,CP6015
P1085,C2043,T3712,PM4048,SH5036,CP6012
P1004,C2055,T3404,PM4012,SH5041,CP6013
P1003,C2041,T3114,PM4013,SH5036,CP6008
P1035,C2254,T3700,PM4032,SH5043,CP6008
P1005,C2227,T3025,PM4001,SH5032,CP6003
P1020,C2113,T3565,PM4001,SH5041,CP6009
P1076,C2236,T3681,PM4038,SH5028,CP6002
P1088,C2396,T3394,PM4040,SH5036,CP6008
P1025,C2173,T3380,PM4030,SH5018,CP6018
P1054,C2254,T3522,PM4003,SH5019,CP6015
P1038,C2465,T3538,PM4033,SH5031,CP6015
P1083,C2416,T3082,PM4018,SH5043,CP6016
P1032,C2276,T3549,PM4036,SH5015,CP6017
P1013,C2463,T3444,PM4008,SH5004,CP6009
P1055,C2334,T3086,PM4023,SH5048,CP6018
P1099,C2440,T3386,PM4012,SH5045,CP6014
P1080,C2068,T3667,PM4043,SH5011,CP6014
P1020,C2325,T3397,PM4029,SH5044,CP6010
P1045,C2229,T3285,PM4018,SH5020,CP6007
P1015,C2066,T3697,PM4040,SH5013,CP6015
P1015,C2303,T3693,PM4009,SH5036,CP6009
P1083,C2459,T3368,PM4041,SH5021,CP6008
P1028,C2483,T3654,PM4043,SH5029,CP6014
P1091,C2416,T3421,PM4013,SH5022,CP6004
P1007,C2035,T3717,PM4039,SH5004,CP6019
P1087,C2416,T3653,PM4047,SH5028,CP6001
P1002,C2158,T3696,PM4048,SH5029,CP6015
P1088,C2148,T3442,PM4019,SH5017,CP6017
P1018,C2026,T3519,PM4003,SH5045,CP6015
P1096,C2474,T3583,PM4037,SH5049,CP6004
P1065,C2071,T3287,PM4043,SH5000,CP6000
P1078,C2247,T3094,PM4049,SH5038,CP6018
P1085,C2100,T3668,PM4038,SH5016,CP6009
P1073,C2189,T3040,PM4004,SH5002,CP6012
P1081,C2095,T3330,PM4041,SH5041,CP6010
P1021,C2383,T3154,PM4031,SH5006,CP6014
P1045,C2281,T3503,PM4005,SH5026,CP6001
P1090,C2321,T3274,PM4013,SH5027,CP6005
P1012,C2395,T3665,PM4005,SH5043,CP6010
P1032,C2277,T3564,PM4013,SH5030,CP6014
P1004,C2016,T3178,PM4011,SH5014,CP6008
P1089,C2262,T3136,PM4026,SH5047,CP6011
P1076,C2106,T3179,PM4025,SH5007,CP6003
P1026,C2067,T3181,PM4011,SH5005,CP6013
P1077,C2127,T3258,PM4007,SH5027,CP6002
P1023,C2292,T3242,PM4009,SH5003,CP6016
P1066,C2293,T3095,PM4015,SH5029,CP6012
P1062,C2095,T3196,PM4025,SH5042,CP6007
P1093,C2394,T3525,PM4007,SH5016,CP6011
P1098,C2000,T3631,PM4040,SH5033,CP6011
P1047,C2408,T3386,PM4044,SH5005,CP6011
P1062,C2297,T3407,PM4028,SH5035,CP6001
P1077,C2179,T3268,PM4019,SH5034,CP6009
P1011,C2407,T3170,PM4016,SH5038,CP6008
P1027,C2180,T3583,PM4018,SH5038,CP6000
P1043,C2234,T3690,PM4016,SH5015,CP6003
P1092,C2439,T3169,PM4038,SH5001,CP6013
P1042,C2318,T3158,PM4000,SH5007,CP6015
P1016,C2336,T3508,PM4028,SH5014,CP6017
P1039,C2007,T3446,PM4013,SH5026,CP6001
P1048,C2442,T3665,PM4016,SH5015,CP6005
P1084,C2428,T3081,PM4012,SH5000,CP6002
P1056,C2026,T3056,PM4028,SH5009,CP6019
P1086,C2307,T3518,PM4033,SH5006,CP6018
P1083,C2145,T3111,PM4026,SH5047,CP6012
P1063,C2090,T3047,PM4045,SH5009,CP6016
P1074,C2341,T3591,PM4032,SH5011,CP6013
P1056,C2271,T3375,PM4028,SH5016,CP6010
P1097,C2321,T3032,PM4036,SH5044,CP6015
P1073,C2004,T3503,PM4038,SH5011,CP6010
P1073,C2081,T3626,PM4018,SH5014,CP6017
P1069,C2386,T3002,PM4045,SH5045,CP6001
P1099,C2218,T3485,PM4023,SH5031,CP6007
P1087,C2117,T3515,PM4013,SH5031,CP6013
P1075,C2080,T3041,PM4046,SH5025,CP6001
P1042,C2463,T3008,PM4036,SH5013,CP6012
P1022,C2069,T3656,PM4004,SH5049,CP6009
P1026,C2114,T3608,PM4023,SH5025,CP6007
P1057,C2262,T3141,PM4033,SH5004,CP6006
P1036,C2305,T3435,PM4049,SH5037,CP6012
P1005,C2141,T3026,PM4030,SH5049,CP6018
P1064,C2421,T3042,PM4029,SH5045,CP6014
P1005,C2487,T3130,PM4008,SH5003,CP6001
P1049,C2206,T3215,PM4026,SH5027,CP6004
P1021,C2110,T3605,PM4027,SH5000,CP6018
P1087,C2302,T3519,PM4041,SH5012,CP6000
P1024,C2111,T3597,PM4025,SH5042,CP6006
P1078,C2416,T3344,PM4017,SH5002,CP6017
P1089,C2042,T3507,PM4035,SH5048,CP6000
P1071,C2346,T3649,PM4007,SH5049,CP6000
P1050,C2284,T3412,PM4017,SH5024,CP6006
P1087,C2127,T3245,PM4019,SH5041,CP6016
P1047,C2184,T3448,PM4031,SH5015,CP6005
P1069,C2228,T3020,PM4028,SH5020,CP6019
P1098,C2388,T3407,PM4048,SH5012,CP6011
P1064,C2220,T3456,PM4047,SH5043,CP6019
P1059,C2351,T3443,PM4017,SH5035,CP6014
P1045,C2443,T3264,PM4006,SH5007,CP6012
P1035,C2116,T3659,PM4000,SH5043,CP6011
P1057,C2069,T3183,PM4027,SH5018,CP6001
P1075,C2385,T3226,PM4032,SH5046,CP6017
P1037,C2069,T3547,PM4049,SH5015,CP6003
P1010,C2109,T3245,PM4003,SH5011,CP6009
P1011,C2426,T3072,PM4019,SH5019,CP6010
P1041,C2131,T3149,PM4035,SH5017,CP6005
P1038,C2055,T3512,PM4030,SH5011,CP6005
P1070,C2476,T3068,PM4037,SH5047,CP6008
P1010,C2442,T3229,PM4027,SH5024,CP6019
